area_name,year,group_name,sub_group_name,cases_property_recovered,cases_property_stolen,value_of_property_recovered,value_of_property_stolen,cases_recovery_rate,property_value_recovery_rate,cluster,case_recovery_class,property_recovery_class
23,2008,1,1,58,166,1669387,10597971,0.3493975903614458,0.1575194912309158,0,Low,Low
23,2009,1,1,40,135,873070,3509319,0.2962962962962963,0.24878616050578475,0,Low,Low
23,2010,1,1,36,154,562599,4513197,0.23376623376623376,0.12465642425978746,0,Low,Low
23,2001,2,2,2,19,16320,524350,0.10526315789473684,0.031124249070277485,0,Low,Low
23,2002,2,2,2,8,81550,135060,0.25,0.6038057159780839,0,Low,Low
23,2003,2,2,1,11,50000,35952641,0.09090909090909091,0.0013907184175983066,0,Low,Low
23,2004,2,2,2,23,26830,3989942,0.08695652173913043,0.006724408525236708,0,Low,Low
23,2005,2,2,1,14,646000,766600,0.07142857142857142,0.8426819723454213,0,Low,Low
23,2006,2,2,1,16,2500000,8955200,0.0625,0.2791674111130963,0,Low,Low
23,2007,2,2,2,16,1200,92850,0.125,0.012924071082390954,0,Low,Low
23,2008,2,2,8,28,826134,5101968,0.2857142857142857,0.1619245749875342,0,Low,Low
23,2009,2,2,3,26,713000,7415545,0.11538461538461539,0.09614937270288293,0,Low,Low
23,2010,2,2,3,32,164000,4772930,0.09375,0.034360445261087,0,Low,Low
23,2001,3,3,18,96,560400,3658884,0.1875,0.15316145578815835,0,Low,Low
23,2002,3,3,11,64,1109119,4230859,0.171875,0.262149837657081,0,Low,Low
23,2003,3,3,5,83,150100,9269997,0.060240963855421686,0.016192022500115158,0,Low,Low
23,2004,3,3,7,71,247890,2596018,0.09859154929577464,0.0954885520824586,0,Low,Low
23,2005,3,3,4,63,134650,12236375,0.06349206349206349,0.011004075962039412,0,Low,Low
23,2006,3,3,10,57,419144,5296886,0.17543859649122806,0.0791302663489454,0,Low,Low
23,2007,3,3,16,55,388800,3618757,0.2909090909090909,0.1074402066787021,0,Low,Low
23,2008,3,3,5,48,241000,2470722,0.10416666666666667,0.09754233782675671,0,Low,Low
23,2009,3,3,7,60,177270,2966364,0.11666666666666667,0.059760029450195595,0,Low,Low
23,2010,3,3,6,33,89970,1655070,0.18181818181818182,0.054360238539759645,0,Low,Low
23,2001,4,4,16,32,177365,1180415,0.5,0.15025647759474423,0,Low,Low
23,2002,4,4,13,32,42120,335393,0.40625,0.12558401636289368,0,Low,Low
23,2003,4,4,4,19,260000,573975,0.21052631578947367,0.4529814016289908,0,Low,Low
23,2004,4,4,2,21,7780,645196,0.09523809523809523,0.012058351260702174,0,Low,Low
23,2005,4,4,7,19,1888600,2048600,0.3684210526315789,0.9218978814800352,0,Low,Low
23,2006,4,4,1,10,2000,535365,0.1,0.0037357690547570347,0,Low,Low
23,2007,4,4,14,32,580180,3073649,0.4375,0.1887593541097243,0,Low,Low
23,2008,4,4,56,275,1249922,6725357,0.20363636363636364,0.18585214138074752,0,Low,Low
23,2009,4,4,10,79,54020,2657764,0.12658227848101267,0.020325356201679308,0,Low,Low
23,2010,4,4,8,27,2088045,10211350,0.2962962962962963,0.20448275693223716,0,Low,Low
23,2001,5,5,20,125,434700,2758872,0.16,0.15756439588353502,0,Low,Low
23,2002,5,5,20,109,1197902,3251058,0.1834862385321101,0.3684652811484754,0,Low,Low
23,2003,5,5,9,133,232500,962084,0.06766917293233082,0.24166289014264866,0,Low,Low
23,2004,5,5,17,73,314120,873080,0.2328767123287671,0.35978375406606494,0,Low,Low
23,2005,5,5,15,83,381120,1578747,0.18072289156626506,0.2414066345019183,0,Low,Low
23,2006,5,5,13,65,846845,1703447,0.2,0.4971361010938409,0,Low,Low
23,2007,5,5,10,56,700100,1402381,0.17857142857142858,0.49922239391434997,0,Low,Low
23,2008,5,5,17,63,54100,2802150,0.2698412698412698,0.019306603857752083,0,Low,Low
23,2009,5,5,9,67,168860,2197580,0.13432835820895522,0.07683906842981826,0,Low,Low
23,2010,5,5,10,66,115000,2890295,0.15151515151515152,0.03978832610512076,0,Low,Low
23,2001,6,6,85,271,2149327,4391865,0.31365313653136534,0.4893882211771081,0,Low,Low
23,2002,6,6,94,392,2429165,7152956,0.23979591836734693,0.3396029557570325,0,Low,Low
23,2003,6,6,71,322,1688819,146493367,0.2204968944099379,0.011528296704382527,0,Low,Low
23,2004,6,6,88,393,13616390,117495559,0.22391857506361323,0.1158885503068248,0,Low,Low
23,2005,6,6,108,431,3529946,18839860,0.2505800464037123,0.1873658296823862,0,Low,Low
23,2006,6,6,109,470,2448500,26091623,0.23191489361702128,0.09384237998533092,0,Low,Low
23,2007,6,6,168,500,5821491,18660858,0.336,0.31196266538226697,0,Low,Low
23,2008,6,6,152,658,4309428,52154152,0.23100303951367782,0.08262866588263193,0,Low,Low
23,2009,6,6,132,528,7593210,34881938,0.25,0.21768314593071061,0,Low,Low
23,2010,6,6,169,640,7235650,37310792,0.2640625,0.19392914521889537,0,Low,Low
23,2001,7,7,191,713,3662712,13868800,0.26788218793828894,0.26409725426857406,0,Low,Low
23,2002,7,7,158,758,5095486,17988692,0.20844327176781002,0.28326050610016557,0,Low,Low
23,2003,7,7,103,728,2537849,268521456,0.14148351648351648,0.0094511963319609,0,Low,Low
23,2004,7,7,135,711,14458164,127591156,0.189873417721519,0.11331634929304975,0,Low,Low
23,2005,7,7,154,747,6766862,36733679,0.20615796519410978,0.18421411043527658,0,Low,Low
23,2006,7,7,161,758,6506859,46353666,0.21240105540897097,0.14037420470691575,0,Low,Low
23,2007,7,7,331,862,8370357,33349690,0.3839907192575406,0.25098755040901427,0,Low,Low
23,2008,7,7,296,1238,8349971,79852320,0.23909531502423265,0.10456766941774516,0,Low,Low
23,2009,7,7,201,895,9579430,53628510,0.2245810055865922,0.17862569741355858,0,Low,Low
23,2010,7,7,232,952,10255264,61353634,0.24369747899159663,0.1671500664492017,0,Low,Low
24,2001,1,1,188,417,1595997,3249203,0.45083932853717024,0.4911964564848672,0,Low,Low
24,2002,1,1,217,446,2257657,13007402,0.48654708520179374,0.17356709664235795,0,Low,Low
24,2003,1,1,268,487,3079379,4920998,0.5503080082135524,0.6257631074021976,0,Low,Low
24,2004,1,1,180,250,575000,758220,0.72,0.7583550948273589,0,Low,Low
24,2005,1,1,289,442,9467342,14738682,0.6538461538461539,0.6423465816007157,0,Low,Low
24,2006,1,1,269,408,3274525,15662205,0.6593137254901961,0.2090717750150761,0,Low,Low
24,2007,1,1,279,424,9553498,18614005,0.6580188679245284,0.5132424752222856,0,Low,Low
24,2008,1,1,242,337,3117519,4783226,0.7181008902077152,0.6517607572797104,0,Low,Low
24,2009,1,1,198,381,20729355,34010675,0.5196850393700787,0.6094955480889456,0,Low,Low
24,2010,1,1,309,425,2942515,6957888,0.7270588235294118,0.42290347300790126,0,Low,Low
24,2001,2,2,14,22,1137145,2791842,0.6363636363636364,0.40730994089207057,0,Low,Low
24,2002,2,2,8,26,2025665,8967246,0.3076923076923077,0.22589599973057503,0,Low,Low
24,2003,2,2,11,19,398238,506287,0.5789473684210527,0.7865854742468205,0,Low,Low
24,2004,2,2,0,0,0,0,1.0,1.0,0,Low,Low
24,2005,2,2,7,10,83383,300191,0.7,0.2777664886688808,0,Low,Low
24,2006,2,2,15,27,1259207,5436475,0.5555555555555556,0.23162196092136908,0,Low,Low
24,2007,2,2,7,19,81286,941761,0.3684210526315789,0.08631276937566962,0,Low,Low
24,2008,2,2,19,28,1240552,2217536,0.6785714285714286,0.5594281220237236,0,Low,Low
24,2009,2,2,13,30,769912,2251157,0.43333333333333335,0.34200724338640087,0,Low,Low
24,2010,2,2,22,25,1961256,2130191,0.88,0.9206949048230887,0,Low,Low
24,2001,3,3,0,2,0,47905,0.0,0.0,0,Low,Low
24,2002,3,3,1,5,1500,123250,0.2,0.012170385395537525,0,Low,Low
24,2003,3,3,1,5,1500,392265,0.2,0.0038239455470154104,0,Low,Low
24,2004,3,3,6,10,23800,53800,0.6,0.4423791821561338,0,Low,Low
24,2005,3,3,1,3,4680,7500,0.3333333333333333,0.624,0,Low,Low
24,2006,3,3,2,4,254235,286546,0.5,0.8872397451020081,0,Low,Low
24,2007,3,3,0,0,0,0,1.0,1.0,0,Low,Low
24,2008,3,3,0,2,0,156850,0.0,0.0,0,Low,Low
24,2009,3,3,0,2,0,3000,0.0,0.0,0,Low,Low
24,2010,3,3,1,3,302000,397000,0.3333333333333333,0.760705289672544,0,Low,Low
24,2001,4,4,56,186,2683220,4467540,0.3010752688172043,0.6006034640988105,0,Low,Low
24,2002,4,4,2,16,3720,92410,0.125,0.040255383616491724,0,Low,Low
24,2003,4,4,37,228,134516,459982,0.16228070175438597,0.2924375301642238,0,Low,Low
24,2004,4,4,0,0,0,0,1.0,1.0,0,Low,Low
24,2005,4,4,27,32,562615,797650,0.84375,0.7053406882717984,0,Low,Low
24,2006,4,4,8,14,468916,1563534,0.5714285714285714,0.29990777303211824,0,Low,Low
24,2007,4,4,63,102,261375,1913576,0.6176470588235294,0.13658981927030858,0,Low,Low
24,2008,4,4,31,47,212079,248375,0.6595744680851063,0.8538661298439859,0,Low,Low
24,2009,4,4,27,35,385847,2974949,0.7714285714285715,0.12969869399441805,0,Low,Low
24,2010,4,4,69,89,3590368,4130193,0.7752808988764045,0.8692978754261604,0,Low,Low
24,2001,5,5,5,11,588220,795120,0.45454545454545453,0.7397877050005031,0,Low,Low
24,2002,5,5,4,7,10300,60300,0.5714285714285714,0.17081260364842454,0,Low,Low
24,2003,5,5,14,21,111087,142740,0.6666666666666666,0.7782471626733922,0,Low,Low
24,2004,5,5,4,6,30500,32700,0.6666666666666666,0.9327217125382263,0,Low,Low
24,2005,5,5,1,6,300,16600,0.16666666666666666,0.018072289156626505,0,Low,Low
24,2006,5,5,5,10,32563,162397,0.5,0.20051478783475063,0,Low,Low
24,2007,5,5,3,4,39300,44350,0.75,0.8861330326944757,0,Low,Low
24,2008,5,5,4,6,72184,99220,0.6666666666666666,0.7275146139891151,0,Low,Low
24,2009,5,5,1,4,120000,687934,0.25,0.17443533827372976,0,Low,Low
24,2010,5,5,10,16,27950,1507760,0.625,0.018537433013211653,0,Low,Low
24,2001,6,6,603,878,4034040,7505842,0.6867881548974943,0.5374533596630464,0,Low,Low
24,2002,6,6,729,999,4922193,10561266,0.7297297297297297,0.46606088701865855,0,Low,Low
24,2003,6,6,1017,1303,8099675,12530790,0.7805065234075211,0.6463818322707506,0,Low,Low
24,2004,6,6,450,610,250900,509770,0.7377049180327869,0.49218274908291976,0,Low,Low
24,2005,6,6,638,777,2121386,2956013,0.8211068211068211,0.7176511064058243,0,Low,Low
24,2006,6,6,596,740,5538026,28001877,0.8054054054054054,0.19777338497701422,0,Low,Low
24,2007,6,6,598,732,19341965,36329079,0.8169398907103825,0.5324100013655727,0,Low,Low
24,2008,6,6,597,734,16373598,21862542,0.8133514986376021,0.7489338613963554,0,Low,Low
24,2009,6,6,581,761,20116273,111682469,0.7634691195795007,0.1801202389248755,0,Low,Low
24,2010,6,6,701,813,16293877,34672287,0.8622386223862238,0.46993949375188315,0,Low,Low
24,2001,7,7,866,1516,10038622,18857452,0.5712401055408971,0.532342439476977,0,Low,Low
24,2002,7,7,961,1499,9221035,32811874,0.6410940627084724,0.281027380514749,0,Low,Low
24,2003,7,7,1348,2063,11824395,18953062,0.6534173533688803,0.6238778198477903,0,Low,Low
24,2004,7,7,640,876,880200,1354490,0.730593607305936,0.6498386846709832,0,Low,Low
24,2005,7,7,963,1270,12239706,18816636,0.7582677165354331,0.6504725924442605,0,Low,Low
24,2006,7,7,895,1203,10827472,51113034,0.743973399833749,0.21183387391951727,0,Low,Low
24,2007,7,7,950,1281,29277424,57842771,0.741608118657299,0.5061552808388105,0,Low,Low
24,2008,7,7,893,1154,21015932,29367749,0.7738301559792028,0.715612626626576,0,Low,Low
24,2009,7,7,820,1213,42121387,151610184,0.6760098928277,0.277826897169388,0,Low,Low
24,2010,7,7,1112,1371,25117966,49795319,0.8110867979576951,0.504424241162106,0,Low,Low
25,2001,1,1,21,84,1413954,6922133,0.25,0.20426565048663467,0,Low,Low
25,2002,1,1,34,110,413370,4121381,0.3090909090909091,0.10029890466326699,0,Low,Low
25,2003,1,1,19,82,603404,2172262,0.23170731707317074,0.27777680592856663,0,Low,Low
25,2004,1,1,13,52,140245,1246138,0.25,0.11254371506205572,0,Low,Low
25,2005,1,1,17,93,545015,1278742,0.1827956989247312,0.42621185508882947,0,Low,Low
25,2006,1,1,25,68,958091,42221157,0.36764705882352944,0.02269220144772442,0,Low,Low
25,2007,1,1,12,118,175860,3649018,0.1016949152542373,0.04819378802735421,0,Low,Low
25,2008,1,1,15,120,311600,67628375,0.125,0.004607533450271428,0,Low,Low
25,2009,1,1,5,82,208400,5215330,0.06097560975609756,0.03995912051586381,0,Low,Low
25,2010,1,1,12,62,231350,10350604,0.1935483870967742,0.022351352636039403,0,Low,Low
25,2001,2,2,1,3,1800,301800,0.3333333333333333,0.005964214711729622,0,Low,Low
25,2002,2,2,4,10,429180,1034675,0.4,0.4147969169062749,0,Low,Low
25,2003,2,2,1,3,100000,484144,0.3333333333333333,0.20655011732046663,0,Low,Low
25,2004,2,2,4,10,196400,3250540,0.4,0.060420730094076676,0,Low,Low
25,2005,2,2,7,16,7236040,13219304,0.4375,0.547384340355589,0,Low,Low
25,2006,2,2,9,16,2104007,3110618,0.5625,0.6763951729206222,0,Low,Low
25,2007,2,2,4,11,473000,7192980,0.36363636363636365,0.06575855903950796,0,Low,Low
25,2008,2,2,0,16,0,6766575,0.0,0.0,0,Low,Low
25,2009,2,2,1,6,70000,9818350,0.16666666666666666,0.007129507503806648,0,Low,Low
25,2010,2,2,2,13,143000,1226000,0.15384615384615385,0.1166394779771615,0,Low,Low
25,2001,3,3,2,9,350000,813525,0.2222222222222222,0.43022648351310655,0,Low,Low
25,2002,3,3,3,15,181450,995313,0.2,0.182304461008748,0,Low,Low
25,2003,3,3,3,19,517000,2145059,0.15789473684210525,0.24101901159828237,0,Low,Low
25,2004,3,3,2,9,85460,149850,0.2222222222222222,0.5703036369703036,0,Low,Low
25,2005,3,3,5,12,2000,538320,0.4166666666666667,0.003715262297518205,0,Low,Low
25,2006,3,3,2,15,59850,683770,0.13333333333333333,0.0875294324114834,0,Low,Low
25,2007,3,3,1,7,11500,3456280,0.14285714285714285,0.003327276725265314,0,Low,Low
25,2008,3,3,2,6,42000,1087500,0.3333333333333333,0.038620689655172416,0,Low,Low
25,2009,3,3,0,8,0,627025,0.0,0.0,0,Low,Low
25,2010,3,3,1,3,3000,16040,0.3333333333333333,0.18703241895261846,0,Low,Low
25,2001,4,4,18,133,1226687,51036027,0.13533834586466165,0.024035707168193168,0,Low,Low
25,2002,4,4,36,56,757921,1128015,0.6428571428571429,0.6719068452103917,0,Low,Low
25,2003,4,4,57,76,1002990,1234990,0.75,0.812144227888485,0,Low,Low
25,2004,4,4,7,11,873101,1355251,0.6363636363636364,0.6442356434343158,0,Low,Low
25,2005,4,4,9,13,135535,1381361,0.6923076923076923,0.09811700200020125,0,Low,Low
25,2006,4,4,3,6,7380,579750,0.5,0.012729624838292368,0,Low,Low
25,2007,4,4,6,8,366020,378820,0.75,0.966210865318621,0,Low,Low
25,2008,4,4,3,5,157000,290100,0.6,0.541192692175112,0,Low,Low
25,2009,4,4,11,235,2807050,10853546,0.04680851063829787,0.25862976026452555,0,Low,Low
25,2010,4,4,25,272,3617770,127477897,0.09191176470588236,0.02837958646274185,0,Low,Low
25,2001,5,5,17,71,1700680,8088871,0.23943661971830985,0.21024936607346068,0,Low,Low
25,2002,5,5,31,108,695100,8262108,0.28703703703703703,0.08413107163450297,0,Low,Low
25,2003,5,5,14,78,322326,917826,0.1794871794871795,0.35118421138647193,0,Low,Low
25,2004,5,5,3,27,6200,2707263,0.1111111111111111,0.0022901358309111454,0,Low,Low
25,2005,5,5,20,80,96175,1042890,0.25,0.09221969718762285,0,Low,Low
25,2006,5,5,21,82,570200,53227971,0.25609756097560976,0.010712412840233944,0,Low,Low
25,2007,5,5,7,74,1321900,8066498,0.0945945945945946,0.16387532731056279,0,Low,Low
25,2008,5,5,5,87,600300,272716035,0.05747126436781609,0.002201190700062796,0,Low,Low
25,2009,5,5,10,92,2932120,653462133,0.10869565217391304,0.004487054187116915,0,Low,Low
25,2010,5,5,12,63,688030,11368585,0.19047619047619047,0.06052028462645087,0,Low,Low
25,2001,6,6,61,163,2112717,13853721,0.37423312883435583,0.1525017719066235,0,Low,Low
25,2002,6,6,108,230,3275754,12102949,0.46956521739130436,0.27065750669526906,0,Low,Low
25,2003,6,6,69,179,1486567,2712336,0.3854748603351955,0.5480762707865102,0,Low,Low
25,2004,6,6,70,172,1190119,3281404,0.4069767441860465,0.3626859112745642,0,Low,Low
25,2005,6,6,72,278,2023640,6569716,0.2589928057553957,0.3080254915128751,0,Low,Low
25,2006,6,6,136,324,6781299,78948706,0.41975308641975306,0.08589499870966853,0,Low,Low
25,2007,6,6,86,358,10949690,29137746,0.24022346368715083,0.37579056389605425,0,Low,Low
25,2008,6,6,55,329,2632286,71238757,0.16717325227963525,0.0369501955234845,0,Low,Low
25,2009,6,6,61,347,15458455,56028310,0.17579250720461095,0.27590435977811933,0,Low,Low
25,2010,6,6,73,372,31153660,223472115,0.19623655913978494,0.1394073708032879,0,Low,Low
25,2001,7,7,120,463,6805838,81016077,0.2591792656587473,0.08400601771917443,0,Low,Low
25,2002,7,7,216,529,5752775,27644441,0.40831758034026466,0.20809880004446463,0,Low,Low
25,2003,7,7,163,437,4032287,9666617,0.37299771167048057,0.41713528114334103,0,Low,Low
25,2004,7,7,99,281,2491525,11990446,0.35231316725978645,0.2077925208119865,0,Low,Low
25,2005,7,7,130,492,10038405,24030333,0.26422764227642276,0.4177389052411384,0,Low,Low
25,2006,7,7,196,511,10480827,178771972,0.3835616438356164,0.058626790781275265,0,Low,Low
25,2007,7,7,116,576,13297970,51881342,0.2013888888888889,0.25631507373113055,0,Low,Low
25,2008,7,7,80,563,3743186,419727342,0.14209591474245115,0.008918137146281025,0,Low,Low
25,2009,7,7,88,770,21476025,736004694,0.11428571428571428,0.0291791956968144,0,Low,Low
25,2010,7,7,125,785,35836810,373911241,0.1592356687898089,0.09584309341478182,0,Low,Low
26,2001,1,1,1388,3061,8474685,46361453,0.45344658608297944,0.18279593178410522,0,Low,Low
26,2002,1,1,1087,2755,11344562,44470276,0.39455535390199636,0.25510437578574957,0,Low,Low
26,2003,1,1,1231,2910,13996401,48730506,0.42302405498281787,0.287220514394002,0,Low,Low
26,2004,1,1,1127,2990,13227198,52807227,0.3769230769230769,0.25048082907288427,0,Low,Low
26,2005,1,1,1308,3029,14704375,61917823,0.43182568504456914,0.23748210591964772,0,Low,Low
26,2006,1,1,1425,3118,17798514,84174508,0.4570237331622835,0.21144779367168978,0,Low,Low
26,2007,1,1,1342,3073,12767910,93810550,0.43670680117149363,0.13610313552153783,0,Low,Low
26,2008,1,1,1232,3064,18652216,108586553,0.402088772845953,0.17177279768702117,0,Low,Low
26,2009,1,1,1029,2937,19859140,201568864,0.3503575076608784,0.0985228551965248,0,Low,Low
26,2010,1,1,1194,2855,20486035,160459113,0.41821366024518386,0.12767137133557507,0,Low,Low
26,2001,2,2,69,224,1508259,28749939,0.3080357142857143,0.05246129391787579,0,Low,Low
26,2002,2,2,65,202,2505000,25525237,0.3217821782178218,0.09813816811965351,0,Low,Low
26,2003,2,2,72,210,1656165,10842248,0.34285714285714286,0.1527510715489998,0,Low,Low
26,2004,2,2,93,249,3072016,18949949,0.37349397590361444,0.16211209856026526,0,Low,Low
26,2005,2,2,95,288,354667,1500724,0.3298611111111111,0.2363305977648122,0,Low,Low
26,2006,2,2,74,272,2784237,13541445,0.27205882352941174,0.20560855950011242,0,Low,Low
26,2007,2,2,107,319,2712285,15837475,0.335423197492163,0.17125741319244386,0,Low,Low
26,2008,2,2,80,278,27628493,49900708,0.28776978417266186,0.5536693587593987,0,Low,Low
26,2009,2,2,39,175,1126618,20650331,0.22285714285714286,0.05455689790153969,0,Low,Low
26,2010,2,2,68,239,14004461,50822458,0.28451882845188287,0.2755565462811736,0,Low,Low
26,2001,3,3,106,195,4320190,26153628,0.5435897435897435,0.16518511313229658,0,Low,Low
26,2002,3,3,105,230,7732281,17657983,0.45652173913043476,0.43789151909365864,0,Low,Low
26,2003,3,3,102,176,3789657,12644032,0.5795454545454546,0.2997190294994508,0,Low,Low
26,2004,3,3,121,238,7085213,16347964,0.5084033613445378,0.4334003304631696,0,Low,Low
26,2005,3,3,111,184,8184380,25720589,0.6032608695652174,0.31820344394134986,0,Low,Low
26,2006,3,3,138,239,20947380,40429350,0.5774058577405857,0.5181230962159916,0,Low,Low
26,2007,3,3,133,247,14807120,76757738,0.5384615384615384,0.19290719588427685,0,Low,Low
26,2008,3,3,150,303,31230015,91493666,0.49504950495049505,0.34133526795177277,0,Low,Low
